sig_id,cp_type,cp_time,cp_dose,g-0,g-1,g-2,g-3,g-4,c-0
id_0b080e72f,trt_cp,72,D2,0.7403,0.9518,0.4047,-0.8005,-0.3924,-0.6945
id_0b093ddac,trt_cp,72,D2,-0.1558,-0.5387,0.416,0.5174,-0.0578,-0.0376
id_0b0a167f9,trt_cp,48,D2,-0.3452,-0.7623,0.5719,-1.459,-0.4227,0.5487
id_0b0b8a3e7,trt_cp,48,D2,-0.1214,0.679,-0.8925,-0.1669,0.3419,-1.117
id_0b0d10adb,trt_cp,24,D1,0.1485,0.6908,-0.8431,-0.5156,-0.7596,-0.8602
id_0b11a737c,trt_cp,72,D1,-0.5883,-0.5853,-1.187,-0.1832,0.5591,0.2851
id_0b13947d4,trt_cp,24,D2,-0.6168,-0.4164,-0.9145,-0.1211,-0.8932,0.1841
id_0b1665a55,trt_cp,72,D1,-0.3383,-0.3206,-0.027,-1.208,1.081,0.268
id_0b172c1c2,trt_cp,72,D2,0.6581,-1.343,-0.8919,0.2622,0.0512,0.7245
id_0b1bf41a2,trt_cp,24,D2,0.2379,-0.8968,-0.0939,1.575,0.4223,-0.5342
id_0b1fe2844,trt_cp,72,D2,9.97,0.4643,7.353,-1.956,2.773,-10
id_0b21ebc26,trt_cp,48,D2,-0.1843,-0.4026,-0.0592,-1.596,-2.127,-0.6555
id_0b28cc4cd,trt_cp,24,D1,2.574,0.4349,1.927,0.5912,-1.382,0.1548
id_0b2b8be57,trt_cp,72,D2,-0.1067,-0.0473,-0.2641,-0.6205,-0.8648,0.0945
id_0b2befa00,trt_cp,24,D2,0.3695,0.0283,-0.3637,-0.1919,0.2087,-1.714
id_0b2f2d15f,trt_cp,24,D2,-0.1209,0.5552,0.1615,-0.6079,-0.1013,-0.1044
id_0b30bd23d,trt_cp,48,D1,-0.4699,-0.0146,-0.5691,0.3507,-0.7413,0.3344
id_0b362e2a7,trt_cp,72,D1,-0.4873,-1.182,-0.057,0.6603,-1.156,0.3345
id_0b3810f99,trt_cp,24,D2,1.195,0.5152,-0.7004,0.119,-0.291,-0.3106
id_0b38e8259,trt_cp,72,D1,0.3214,0.9155,-0.8276,-0.5791,-0.2664,0.0221
id_0b45f1e3d,trt_cp,48,D1,-0.203,0.2139,-1.012,-0.4161,0.1455,-0.3272
id_0b469a215,trt_cp,48,D1,0.1264,0.5046,2.172,0.3318,0.3697,0.406
id_0b48c7878,trt_cp,24,D2,-0.1053,0.4376,0.5281,0.4654,0.0333,-0.0036
id_0b49219fd,trt_cp,24,D1,0.1225,-0.7921,-0.1434,1.155,-0.1928,1.233
id_0b566ba89,trt_cp,48,D2,0.2689,0.3699,1.056,0.36,-0.011,0.0082
id_0b58b345a,trt_cp,24,D2,-1.616,0.3346,1.326,1.706,-0.3234,-0.3582
id_0b5a40287,trt_cp,48,D1,-0.1224,-0.7423,0.5673,0.059,-0.5433,0.7151
id_0b626244f,trt_cp,72,D1,-1.947,0.4632,0.8435,-0.7797,0.3947,-1.192
id_0b69ce54d,trt_cp,48,D2,0.1238,-0.274,0.0707,-1.117,-0.4968,-0.5203
id_0b78dfb5c,trt_cp,72,D1,0.2817,0.7774,0.0532,-0.473,0.2123,-0.7358
id_0b7923b27,trt_cp,72,D2,2.543,-0.2251,0.5369,-1.436,-0.26,-0.1801
id_0b7a137ae,trt_cp,72,D1,1.746,-1.827,0.157,-0.3285,1.025,-6.014
id_0b7b780bd,trt_cp,72,D1,-0.3065,0.1465,0.1465,-0.4981,-0.8518,0.0278
id_0b7ba6e70,trt_cp,48,D1,1.063,-1.472,1.171,-0.4179,-0.6823,0.5452
id_0b7c3bccc,trt_cp,72,D2,-0.607,-0.67,2.022,-0.3318,1.149,-1.82
id_0b7ce3b0e,ctl_vehicle,48,D1,-0.9606,0.8489,1.051,0.2934,-0.6495,-0.3923
id_0b7f45831,trt_cp,24,D2,0.1441,-0.0507,0.6516,0.4879,0.4444,-0.1804
id_0b8308b7d,trt_cp,48,D2,-0.3719,0.2719,1.506,0.5006,-0.1606,-0.9872
id_0b83eb460,trt_cp,72,D1,-1.313,-1.036,0.7937,-0.0172,-0.3139,0.235
id_0b87d5a69,trt_cp,72,D1,-0.4734,0.2877,0.2074,0.2145,-0.0457,0.1143
id_0b8a463b0,trt_cp,48,D1,0.6405,-0.5224,-0.7294,-0.109,0.5737,-0.4364
id_0b8bf5fcb,trt_cp,72,D1,-5.261,-1.273,-0.8097,-0.3582,-1.664,-0.4072
id_0b8c11ec3,trt_cp,24,D2,-0.7382,-0.6039,0.9833,-0.0688,-0.1977,0.7162
id_0b8e54875,trt_cp,24,D2,0.9431,-0.3075,0.9756,-0.3995,0.4703,-0.3895
id_0b9088c71,trt_cp,72,D1,-0.8755,0.9302,1.177,-0.5264,-1.053,-0.2488
id_0b937b36c,trt_cp,48,D1,-1.05,-2.048,0.3104,0.1831,-0.9373,-0.0846
id_0b96a752a,trt_cp,72,D1,-0.1491,-0.1872,0.7817,0.0615,-0.6236,0.2564
id_0b980ade5,trt_cp,72,D1,0.1848,0.1796,0.0459,-0.6199,-0.1789,-0.3402
id_0b997f6cd,trt_cp,24,D1,3.6,-1.73,-0.6403,0.284,0.9638,0.5233
id_0b9e0fad2,ctl_vehicle,24,D1,-0.8989,-0.5998,2.984,0.5184,0.1092,0.157
id_0ba569940,trt_cp,24,D1,-0.2786,0.6397,-0.2636,-0.0169,-0.5647,-1.279
id_0ba874274,trt_cp,72,D1,-0.3712,0.7242,0.2139,1.611,0.4963,-1.242
id_0bb0be9aa,trt_cp,48,D1,2.995,0.1718,-0.4221,-0.9335,-0.3462,-3.458
id_0bb392ae5,trt_cp,24,D2,-1.277,-1.262,0.4005,-0.1454,-0.65,-0.1854
id_0bb5ed737,trt_cp,24,D1,0.0411,-0.1112,-0.394,0.6326,0.6571,-0.6223
id_0bb82794b,trt_cp,72,D1,-0.0215,0.3311,2.788,-0.459,0.8828,-0.7116
id_0bbd8e4dd,trt_cp,48,D2,-0.2022,0.3701,-0.0398,0.6691,-0.9814,1.498
id_0bc03118b,trt_cp,24,D1,1.029,-0.19,-0.3378,0.1602,0.937,-1.111
id_0bc0bf3d8,trt_cp,48,D2,-0.485,-0.6626,-0.7426,-1.181,0.5647,-0.4181
id_0bc202743,trt_cp,24,D1,0.0261,-0.415,-0.6218,-0.1758,-0.3832,0.0192
id_0bc211736,trt_cp,48,D1,-0.8567,-0.5328,-1.13,0.2243,0.6457,0.4192
id_0bc2a5719,trt_cp,72,D1,-0.4306,1.014,-0.4673,0.2287,-0.0659,-0.8581
id_0bc8fdb2b,trt_cp,72,D1,-0.1611,-0.6551,0.1553,-0.4665,0.3114,-1.091
id_0bcb40c1c,trt_cp,48,D1,0.1387,-0.0316,0.1759,-0.888,-0.0039,0.0227
id_0bcf1269d,trt_cp,24,D2,-0.1244,-0.5065,0.5857,-0.6132,-0.603,0.3752
id_0bd578170,trt_cp,24,D1,0.8154,1.224,0.372,-0.7017,0.4272,-0.8092
id_0bdd03e2b,trt_cp,24,D1,1.07,1.078,0.0793,3.559,0.7921,-3.019
id_0bdec4656,trt_cp,72,D2,-0.1582,-0.9955,0.1332,-0.1427,-0.145,-0.1312
id_0be116d54,trt_cp,24,D1,-0.7218,-0.5891,0.8269,0.3391,0.2784,-0.4831
id_0be35132f,trt_cp,48,D2,0.7175,0.533,0.3404,-0.5674,0.5142,0.0529
id_0be5c2365,trt_cp,24,D1,0.7482,0.9238,3.171,0.2671,-0.3119,-0.2544
id_0be5f721b,trt_cp,24,D1,1.171,-0.5375,1.288,-0.7707,0.6869,0.0713
id_0be9015f5,trt_cp,48,D2,0.2494,0.2976,-0.3286,-0.1829,-0.2045,-0.6417
id_0be93ea1d,trt_cp,72,D2,1.567,1.183,1.067,0.2805,-1.634,0.9595
id_0bea26240,trt_cp,72,D2,-0.2593,-0.8084,-0.1647,1.186,1.341,0.3717
id_0bec2731d,trt_cp,48,D1,0.4622,-2.204,0.141,0.717,-1.532,-0.111
id_0bee075e0,trt_cp,72,D1,-0.0124,1.157,0.1308,0.2091,0.861,-0.6361
id_0bf281244,trt_cp,24,D2,0.5276,-0.6292,-0.0018,1.18,-0.0682,0.7671
id_0bf58da8d,trt_cp,24,D1,-0.3395,-0.5163,-0.9979,0.2722,2.806,-0.8394
id_0bfa8a6f1,trt_cp,48,D2,-0.0496,-0.4152,-0.0454,-0.0709,-0.4243,0.9945
id_0bfafbfe9,trt_cp,72,D2,0.7069,-0.3684,-0.2738,-0.956,0.0441,-0.6468
id_0c01e2dad,trt_cp,72,D2,1.713,0.2736,-1.302,-1.008,-0.98,-2.476
id_0c0201fe5,trt_cp,48,D1,-0.661,-0.2894,1.429,0.3419,2.044,0.0724
id_0c09178e8,ctl_vehicle,72,D1,-1.326,-0.5058,-0.3619,0.752,0.1094,-0.9999
id_0c0e3abf9,trt_cp,24,D2,2.543,1.016,0.6962,3.193,1.423,-3.208
id_0c1037fe6,trt_cp,48,D1,-0.7704,-0.9342,0.4771,0.4539,-0.312,0.3199
id_0c10d5f2f,trt_cp,72,D1,0.8844,0.0186,-0.3333,0.1639,0.663,-2.083
id_0c177a56f,trt_cp,72,D1,0.1766,0.5146,0.1222,0.3916,0.3715,-0.1206
id_0c17f5628,trt_cp,72,D1,1.617,-0.577,-0.2162,0.0921,-0.1652,-1.242
id_0c1945d90,trt_cp,24,D1,-0.3291,0.0754,0.7363,0.0569,0.2171,0.6074
id_0c25efb00,trt_cp,48,D2,0.1936,-0.1829,-0.3085,0.2504,-0.2785,0.4913
id_0c291d48a,trt_cp,24,D1,-0.0208,0.3075,-0.1989,0.518,1.247,0.5163
id_0c2ad58c9,trt_cp,72,D1,0.2312,-0.2311,0.24,-0.1908,0.2754,0.0011
id_0c2b3184a,ctl_vehicle,48,D2,2.184,1.064,-0.8419,-0.5264,0.7961,-0.1991
id_0c2ccc5ff,trt_cp,48,D1,1.952,-3.878,2.33,1.878,-0.5476,1.354
id_0c31bd641,trt_cp,48,D2,0.7746,0.9273,0.0442,-0.5016,0.8954,0.1937
id_0c3571e69,trt_cp,72,D2,-0.8696,-0.0495,-1.049,-0.9516,-0.1578,1.268
id_0c36f999f,trt_cp,48,D2,-0.4371,-1.306,0.1456,0.1025,-0.5003,0.374
id_0c3795d4d,trt_cp,24,D1,0.6274,-1.027,0.2789,0.1562,-0.3794,-0.506
id_0c3804253,trt_cp,48,D1,0.0934,-0.1163,-0.2551,0.4061,-0.1517,1.121
id_0c3922efb,trt_cp,72,D2,0.8796,-0.4366,-0.9552,0.0307,-0.5225,0.851
id_0c3f9db60,trt_cp,72,D1,0.3237,-0.2828,-0.497,0,0.2408,-7.935
id_0c3fbe496,trt_cp,72,D2,-0.746,-0.6742,-0.5725,0.9532,-0.4625,-0.4314
id_0c42c3d2d,trt_cp,72,D2,0.4059,1.812,-0.0935,-1.55,0.428,-0.0157
id_0c4ae6b94,trt_cp,72,D1,0.137,0.4782,-1.009,0.0396,-0.2256,-0.5383
id_0c536d6d9,trt_cp,72,D2,-0.226,2.019,0.4416,0.1233,-0.1921,1.055
id_0c539635e,trt_cp,48,D1,2.871,0.024,0.023,-0.7177,0.1697,-6.214
id_0c541a860,trt_cp,24,D2,-1.393,-0.3469,-0.9525,-0.0343,-0.5465,-0.9007
id_0c54c300e,trt_cp,48,D1,8.28,-0.7065,0.5818,-1.625,1.959,-10
id_0c55222c1,trt_cp,24,D2,0.5689,0.3362,0.252,1.335,-0.207,0.1169
id_0c5873c63,trt_cp,48,D2,0.0588,-0.3546,-0.7133,-0.0044,0.0102,0.9822
id_0c5db7a19,trt_cp,48,D1,0.5015,0.008,0.8855,0.0141,1.663,-0.5412
id_0c5e565c4,trt_cp,72,D1,0.413,0.5405,-0.9837,0.3228,0.3369,-0.6687
id_0c67226e0,trt_cp,24,D1,1.189,-0.0844,-0.6353,-0.6239,0.6118,-0.0271
id_0c6bcb503,trt_cp,24,D1,0.3949,-0.4369,0.0019,-0.2843,0.0911,-0.3404
id_0c6dcbcab,trt_cp,24,D2,0.3983,0.7923,-0.6442,-1.008,0.9513,0.2348
id_0c6e3116d,trt_cp,72,D2,5.147,1.21,1.89,-2.106,4.67,-9.852
id_0c73d0a7a,trt_cp,48,D2,0.6827,0.9318,1.721,-0.4195,-0.3873,0.2332
id_0c765f2ae,trt_cp,24,D1,-0.2138,0.5071,-0.2866,0.0754,0.0219,0.2264
id_0c7669d26,trt_cp,72,D2,0.0653,0.2621,0.4606,-0.2205,-0.9623,-0.4449
id_0c7d8679a,trt_cp,72,D1,-1.231,-0.8446,-0.6113,0.1137,0.3364,-2.8
id_0c7ecd2e0,trt_cp,72,D2,-0.8899,-0.8786,0.3466,4.97,-0.4668,-1.133
id_0c830d384,trt_cp,24,D2,-1.161,-1.114,1.029,0.5242,-1.122,-0.7355
id_0c830f5c9,trt_cp,24,D1,0.8488,0.385,1.22,-0.5403,-0.6084,0.4527
id_0c83387f6,trt_cp,72,D1,-0.6667,-0.7774,-0.9934,0.519,-0.0184,0.3694
id_0c83537d7,trt_cp,48,D2,-0.0698,-0.0213,-0.9091,-0.8338,0.7018,-0.056
id_0c8384445,trt_cp,24,D1,0.2408,-0.0544,-0.6579,0.0725,0.7279,-1.344
id_0c8454262,trt_cp,24,D1,-0.2867,-0.2004,0.7012,-0.5281,-0.4873,-0.1867
id_0c857a91d,trt_cp,48,D2,-0.323,-0.3978,0.0587,-1.084,-0.476,-0.2175
id_0c8a20138,trt_cp,48,D2,0.9753,-0.4287,1.398,-0.7752,-0.1746,-0.5778
id_0c8d3d181,trt_cp,24,D2,0.4691,-1.211,1.787,0.5807,-1.694,-1.023
id_0c9261cee,trt_cp,48,D1,0.3439,0.1148,0.1605,0.2648,0.1289,-0.7826
id_0c96bc6aa,ctl_vehicle,72,D2,-1.502,0.1695,-3.766,-0.8597,1.768,0.7067
id_0c9ec7657,trt_cp,24,D1,-1.127,-0.3388,0.0555,0.7584,-0.1757,0.6767
id_0ca3402b2,trt_cp,72,D2,0.8183,-0.5989,1.416,0.8745,-0.021,-3.267
id_0ca67fc88,trt_cp,48,D2,-0.5178,0.3328,0.6123,0.7894,0.0088,-0.148
id_0ca9fe61d,trt_cp,24,D1,-0.1436,-1.056,0.7509,-0.0189,0.6302,-0.3774
id_0cae447b4,trt_cp,48,D1,0.1597,0.2755,1.846,-0.403,-0.74,0.633
id_0cb4f7908,trt_cp,24,D2,-0.0479,-0.5341,2.061,-1.251,0.2095,0.9874
id_0cb585841,trt_cp,48,D2,-0.168,-1.121,1.097,-3.237,-1.09,0.034
id_0cb681a7d,trt_cp,24,D1,2.472,-2.47,0.3153,0.1993,0.6057,0.0331
id_0cb6d3cd0,trt_cp,48,D2,-0.4367,-0.0382,-0.0017,-0.9636,-0.0965,-0.0044
id_0cb88768c,ctl_vehicle,24,D2,-1.209,-1.505,0.5864,1.015,-1.923,0.5557
id_0cb896c40,trt_cp,48,D1,1.793,-2.362,0.0491,1.642,1.825,0.2177
id_0cbf8e0ec,trt_cp,48,D1,1.987,0.3235,-0.6416,-0.1211,0.2654,-1.139
id_0cc40c111,trt_cp,24,D2,-0.5861,-0.0779,0.3574,0,0.0386,0.922
id_0cc57a15a,ctl_vehicle,48,D2,-0.5724,0.552,-0.5292,0.5122,-0.9457,0.402
id_0ccc6a942,ctl_vehicle,48,D2,1.498,3.16,0.1073,-0.9173,-0.2431,-1.28
id_0ccc81095,trt_cp,24,D1,0.5688,-0.0994,-0.2341,-0.7649,0.1129,1.217
id_0ccd3251d,trt_cp,72,D2,0.0767,0.2181,0.433,3.693,-0.1737,-0.6431
id_0cce864a1,trt_cp,48,D1,-0.6813,-0.9347,-0.8493,-0.3065,-0.5019,-0.4841
id_0cd2e3dfb,trt_cp,72,D2,1.059,0.2508,-0.6105,-0.2909,0.4886,-0.1875
id_0cd6b8828,trt_cp,48,D1,-0.4566,0.5667,1.621,-0.1116,-0.2186,-0.9683
id_0cd889682,trt_cp,48,D2,0.6119,-1.108,-1.033,-0.3521,-0.8048,0.8556
id_0cdc7190f,trt_cp,72,D1,0.5703,-0.3184,1.15,0.0714,0.7953,1.075
id_0ce5d6d9e,trt_cp,48,D1,0.4429,-1.097,0.4521,0.3113,-1.309,-0.8663
id_0ce917029,trt_cp,48,D2,0.3063,-0.324,-0.0478,0.2196,0.7618,-1.212
id_0ce98be9c,trt_cp,72,D2,-0.6057,-0.1511,-0.4008,-0.0529,0.0181,-0.2358
id_0ceb4424d,trt_cp,24,D1,0.1434,0.5669,0.8601,0.116,0.3844,-1.364
id_0cec14fca,trt_cp,48,D1,0.6487,0.654,1.395,-0.3858,-0.5688,-0.066
id_0cf1fd47e,trt_cp,48,D1,-0.0697,0.777,0.6156,-0.7851,-0.0663,0.6064
id_0cf29d321,trt_cp,72,D1,-0.2174,0.4254,-0.2853,0.2165,-2.061,0.5328
id_0d05e5a37,trt_cp,24,D1,0.3697,0.8491,1.317,-0.7846,-1.261,-0.1293
id_0d0677fe9,trt_cp,72,D2,0.451,-0.396,-0.189,0.2209,-0.8745,0.7683
id_0d0ba19c3,trt_cp,48,D2,-0.9096,-1.034,0.712,0.9657,-1.485,1.683
id_0d146c536,ctl_vehicle,24,D2,0.4789,-0.5721,0.9552,2.845,-0.3767,-0.6234
id_0d14accb8,trt_cp,72,D1,-1.335,-0.4665,-0.8399,0.0031,-0.7168,-0.1096
id_0d17c1530,trt_cp,24,D2,0.8924,-0.0737,0.2885,-0.741,0.1384,-0.8997
id_0d211a108,trt_cp,24,D1,-0.9268,-0.5579,0.1216,0.6306,0.5149,0.4815
id_0d225d924,trt_cp,48,D1,-1.329,-0.2019,1.295,0.4715,-0.594,0.2145
id_0d26bd613,trt_cp,24,D2,-0.7114,-1.423,1.489,-0.2706,0.0126,1.05
id_0d26ea351,trt_cp,72,D1,0.0389,-1.96,-0.1243,-0.1102,-0.382,0.3555
id_0d2c7b11b,trt_cp,48,D2,-0.5926,-0.2191,2.105,-0.3123,-0.2474,-0.2704
id_0d2ca2b3c,trt_cp,48,D2,-0.367,-1.147,1.203,0.1355,-0.1073,0.0459
id_0d2da164f,trt_cp,48,D1,1.64,-0.0744,-0.1721,-0.4988,0.5178,0.1616
id_0d31503a1,trt_cp,72,D2,-0.2,-1.013,-2.075,0.0924,-0.9157,0.3346
id_0d3ed6be0,trt_cp,24,D1,0.3853,0.45,-0.321,-1.084,0.3993,-0.3842
id_0d43d6e6a,ctl_vehicle,24,D1,-0.8649,-0.5293,-0.1142,0.7025,-0.9633,1.188
id_0d43edf4e,trt_cp,48,D2,1.064,-2.024,1.182,-0.3276,0.1384,0.7245
id_0d4530f51,trt_cp,72,D2,0.2112,0.3292,0.6973,0.4641,-0.0928,0.1877
id_0d4db9f15,trt_cp,24,D1,0.3595,0.7855,-0.3183,-0.2503,0.0716,-0.0593
id_0d4f5d1ea,trt_cp,48,D1,-0.2778,-0.5468,2.763,0.8249,0.5796,0.1313
id_0d50f869e,trt_cp,24,D1,-0.2853,-1.518,1.014,0.2374,0.3554,0.2945
id_0d519c836,trt_cp,24,D1,0.8317,1.119,-1.304,0.0725,-0.2637,-0.9325
id_0d51c516b,trt_cp,48,D2,0.571,0.8935,1.748,0.4281,0.6553,0.3631
id_0d5786a1e,trt_cp,72,D2,0.193,0.5697,-2.493,-0.4356,1.028,-0.4745
id_0d59311f0,trt_cp,72,D2,-0.6488,-0.4701,-0.1653,-0.2094,-0.2506,0.5992
id_0d59dd27a,trt_cp,48,D1,-0.4299,0.714,-0.9729,0.7868,-1.591,-0.9773
id_0d5a99ef7,trt_cp,24,D2,0.5599,1.076,-0.3334,-0.2394,0.4548,-0.9573
id_0d5c3c21a,trt_cp,24,D1,0.332,-0.133,1.882,-0.8671,-0.2998,0.0121
id_0d5cc00fc,trt_cp,24,D2,0.0189,0.1325,0.0554,0.3843,0.3084,-1.482
id_0d60b4771,trt_cp,72,D1,-0.3765,0.8095,0.0149,-0.2424,-0.4855,0.1175
id_0d60dc91e,trt_cp,48,D1,5.215,-0.7024,-0.3574,-0.526,1.721,-9.627
id_0d6146b79,trt_cp,48,D1,-0.4259,-0.4354,-0.9831,0.0464,2.226,-0.0928
id_0d651690f,trt_cp,24,D1,-1.64,-0.4466,-0.4032,-0.0371,-0.0673,0.5552
id_0d6543f73,trt_cp,48,D1,-0.2185,1.644,-0.0207,-0.3555,1.127,0.2655
id_0d659aff8,trt_cp,24,D2,0.6288,-0.5138,0.0089,0.2564,-0.1777,-1.248
id_0d6794918,trt_cp,48,D1,1.267,0.2371,-0.4265,-0.3426,1.362,0.1014
id_0d68380af,trt_cp,72,D1,-0.7021,-0.2911,0.1118,1.39,-0.4102,0.3254
id_0d69d021a,trt_cp,72,D2,-1.497,-0.2133,0.3511,-1.143,-0.2433,0.5166
id_0d6af5a49,trt_cp,24,D1,-0.5493,-1.407,-0.505,-0.9402,0.0938,0.1983
id_0d6b4d948,trt_cp,72,D2,-0.2973,-0.1943,0.4566,0.5576,-0.0586,-0.1923
id_0d6bafd15,trt_cp,72,D1,1.18,0.3442,1.544,-0.2462,0.6951,0.5465
id_0d6ebe357,trt_cp,48,D1,0.1272,-0.5559,-0.0408,-0.7893,0.599,-0.4973
id_0d6f4a673,trt_cp,24,D2,-0.5553,-0.7736,-0.1131,-0.0107,-0.8162,-0.3488
id_0d72f444d,trt_cp,24,D2,0.1822,0.3082,-0.0688,-0.1646,0.3538,0.729
id_0d776104a,ctl_vehicle,48,D2,-0.0556,-1.825,2.638,0.6275,-0.3234,-0.2956
id_0d77f9946,trt_cp,48,D1,-0.3604,0.2474,-0.3662,0.2843,1.607,-0.264
id_0d78f96c9,trt_cp,48,D2,-0.8582,-0.1391,-2.266,0.5201,-0.7477,-0.9664
id_0d7a5ab05,trt_cp,48,D2,0.6779,-0.8474,0.1477,0.6367,-0.4502,0.4604
id_0d7ee34b5,trt_cp,72,D2,-0.5743,-0.4609,-0.3863,-0.3054,1.061,-0.6068
id_0d801f8d5,trt_cp,24,D2,-1.09,0.1694,0.6425,1.25,0.117,-1.435
id_0d8dab298,trt_cp,48,D1,6.722,-0.8,0.8907,-0.1501,4.548,-9.814
id_0d8f2d451,trt_cp,48,D1,-0.2744,-1.578,-0.2429,0.0638,-0.712,0.4256
id_0d934a93a,trt_cp,72,D2,0.0358,0.043,0.5834,-0.8833,-0.0465,-0.1489
id_0d943f6d1,trt_cp,24,D1,-1.118,-0.5697,-0.3447,-1.009,-0.425,0.5247
id_0d979149e,trt_cp,72,D1,0.4486,1.968,-1.64,-0.5571,0.3006,0.1433
id_0d97c6aa7,trt_cp,72,D1,3.055,-2.114,0.3063,-1.77,0.2747,-10
id_0d982959e,trt_cp,24,D2,-0.9244,-0.519,0.8734,0.5556,-1.766,0.5453
id_0d99056a8,trt_cp,72,D1,0.2495,-0.6629,0.1736,0.4462,-0.0915,0.3626
id_0d9a332c1,trt_cp,24,D1,-0.4897,0.0986,1.025,0.0398,-0.4543,-0.6655
id_0d9c73706,trt_cp,72,D1,-0.2654,-0.0829,0.5827,-0.1282,-0.5509,-0.1105
id_0d9e36583,trt_cp,72,D2,0.0827,-0.0481,-0.1095,-0.4458,-1.06,-0.9264
id_0da23653d,trt_cp,48,D1,0.7023,-0.1716,-0.4581,-0.0892,0.9296,0.2817
id_0da5be124,trt_cp,24,D2,-0.1463,0.3402,2.214,0.2209,0.3789,1.281
id_0da928a77,trt_cp,72,D1,-1.116,1.019,0.6257,0.1572,0.0361,-0.1951
id_0dabbae4a,trt_cp,24,D1,0.2754,-0.3857,0.2914,0.175,0.983,-0.8481
id_0dacb0cd8,trt_cp,72,D2,-0.2893,-0.5313,1.01,-1.064,-0.1037,0.8185
id_0db396be9,trt_cp,72,D2,0.7057,0.6806,0.0398,0.2623,0.1546,-0.0251
id_0dbaf9299,trt_cp,48,D2,-0.4562,0.3428,0.0193,1.151,-1.12,0.2199
id_0dc1140fa,trt_cp,24,D2,2.331,-0.3934,-1.007,2.191,3.374,-0.7977
id_0dc2a50d6,trt_cp,48,D2,-0.4878,2.72,-0.674,-0.2861,1.667,0.7784
id_0dc40d7c8,trt_cp,48,D2,-0.021,-0.148,-0.3853,-0.5281,0.3887,-0.0249
id_0dc4d5174,trt_cp,24,D1,-0.8318,-0.7066,1.625,-0.4034,-0.6402,0.6528
id_0dc75d30a,trt_cp,24,D2,0.4683,0.8457,0.3106,-0.2358,0.5985,-0.3079
id_0dc853a23,trt_cp,24,D2,0.7401,-0.3273,-0.1473,0.1051,-0.2076,0.0516
id_0dcb5199f,trt_cp,72,D2,2.999,1.29,-0.1895,-0.5515,0.8924,-0.3705
id_0dcfa0d9c,trt_cp,72,D2,-1.05,1.093,-1.515,-0.7447,1.598,-0.0419
id_0dd020847,ctl_vehicle,72,D1,0.5303,-0.3216,-0.1152,0.9189,-0.723,0.2179
id_0dd6c3800,trt_cp,72,D1,-0.0176,0.272,-0.3367,0.3703,0.1302,-1.937
id_0dda99183,trt_cp,48,D2,-0.1185,-0.7401,-0.4894,-0.5567,-0.5075,-0.3698
id_0ddafaa49,trt_cp,48,D1,-1.143,-0.7178,-0.9662,-0.2458,-0.102,-1.501
id_0ddb68e50,trt_cp,24,D2,0.4297,-0.2131,0.932,-0.503,-0.3844,0.1135
id_0ddfc930a,trt_cp,24,D1,0.2387,-2.121,1.931,-0.489,-0.0927,-0.2232
id_0de14f71e,ctl_vehicle,72,D1,-0.3258,-0.3737,-0.3136,0.2627,-0.3569,-0.9069
id_0de3eddf8,trt_cp,48,D1,-0.4209,0.1498,-0.8467,-0.4685,-0.4135,-1.841
id_0de52d43c,trt_cp,24,D1,0.0693,-0.9201,0.9916,0.3562,1.451,1.136
id_0dedda888,trt_cp,72,D2,0.6012,0.2497,0.6144,-0.0216,-0.2919,-0.0565
id_0df27a681,trt_cp,72,D1,-1.383,-1.024,0.3467,0.4289,-0.8622,0.2053
id_0df3a661e,trt_cp,72,D2,0.3654,0.0268,-0.7591,-0.3774,0.3387,0.5387
id_0df5829ad,trt_cp,24,D1,-0.737,0.4433,0.9267,-0.2381,-0.144,-1.17
id_0df629733,trt_cp,24,D2,-0.5336,0.2067,-0.49,0.293,-0.4471,0.1441
id_0df697902,trt_cp,48,D2,-0.646,0.0748,-0.5547,0.4192,0.8487,0.2584
id_0dfa431af,trt_cp,24,D1,1.1,-0.0517,-0.242,-0.5352,-0.5681,-0.0564
id_0dfc933ec,trt_cp,24,D2,0.6824,0.7144,-0.7402,-0.8537,0.0117,-0.6277
id_0dfd4b295,trt_cp,24,D2,-0.7501,0.0042,2.89,-0.0953,-0.0065,-0.5268
id_0dfe0df9c,trt_cp,48,D2,-0.3367,0.2119,-0.6568,0.859,-0.4772,-0.9401
id_0e045e697,trt_cp,24,D1,0.7608,-1.019,0.0338,0.2958,0.1974,1.031
id_0e0775cd1,trt_cp,48,D1,3.713,0.9848,0.4595,-1.034,0.2106,0.9862
id_0e07e5fb2,trt_cp,72,D1,-0.0936,-0.0954,1.37,-0.2017,-0.0975,0.5099
id_0e08e5b1f,trt_cp,72,D1,0.808,0.3624,0.43,1.671,0.2041,-0.4004
id_0e0922dcc,trt_cp,48,D2,-0.2229,-0.4233,-0.7575,1.133,-0.8129,0.1275
id_0e09a7170,trt_cp,48,D2,-0.2937,-0.0751,0.8176,2.24,0.2499,-1.193
id_0e0a495b4,trt_cp,72,D2,-0.497,-0.7189,0.7421,-1.641,-0.1544,-3.907
id_0e0bcc887,trt_cp,48,D1,3.343,-0.1675,-0.0188,0.8074,0.1701,0.2511
id_0e18c213d,trt_cp,24,D2,-1.443,-0.7668,2.74,0.3149,-1.323,0.8463
id_0e1976bec,trt_cp,72,D1,1.096,0.7153,1.422,-0.9811,0.1648,-0.2825
